#name;МАИ;Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский авиационный институт (национальный исследовательский институт)»;;;
0;Всероссийская олимпиада школьников по ОБЖ;ОБЖ;P0;*;*
0;Всероссийская олимпиада школьников по географии;география;P0;+05.03.06;*
0;Всероссийская олимпиада школьников по технологии;техника, технология и техническое творчество;P0;* -42.03.01 -45.03.02;*
0;Всероссийская олимпиада школьников по технологии;культура дома, дизайн и технология;P0;* -42.03.01 -45.03.02;*
0;Всероссийская олимпиада школьников по технологии;робототехника;P0;* -42.03.01 -45.03.02;*
0;Всероссийская олимпиада школьников по технологии;информационная безопасность;P0;* -42.03.01 -45.03.02;*
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
0;;;;;
